date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winner,first_shooter,home_form_pts,away_form_pts,home_venue_type,home_aproveitamento,away_venue_type,away_aproveitamento,rest_days_diff,home_h2h_pts,away_h2h_pts,home_form_gd,away_form_gd,home_pen_win_rate,away_pen_win_rate,tournament_weight
2023-10-16,Saint Martin,Anguilla,8.0,0.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True,No shootout,No shootout,7.0,1.0,Neutro,33.3,Neutro,6.7,31.0,3.0,0.0,0.4,-2.2,0.5,0.5,2.0
2023-10-16,Dominican Republic,Barbados,5.0,2.0,CONCACAF Nations League,Santiago de los Caballeros,Dominican Republic,False,No shootout,No shootout,10.0,3.0,Casa,58.3,Fora,25.9,0.0,4.0,1.0,1.6,-2.0,0.5,0.5,2.0
2023-10-16,Turks and Caicos Islands,British Virgin Islands,2.0,2.0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,False,No shootout,No shootout,9.0,5.0,Casa,44.4,Fora,6.7,30.0,1.0,4.0,-0.2,-1.2,0.5,0.5,2.0
2023-10-16,Luxembourg,Slovakia,0.0,1.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,No shootout,No shootout,10.0,9.0,Casa,43.3,Fora,39.7,0.0,1.0,1.0,-0.6,0.6,0.5,1.0,3.0
2023-10-16,Azerbaijan,Austria,0.0,1.0,UEFA Euro qualification,Baku,Azerbaijan,False,No shootout,No shootout,4.0,10.0,Casa,25.5,Fora,50.0,0.0,0.0,3.0,-1.4,0.8,0.5,0.5,3.0
2023-10-16,Greece,Netherlands,0.0,1.0,UEFA Euro qualification,Athens,Greece,False,No shootout,No shootout,9.0,6.0,Casa,63.3,Fora,61.9,0.0,0.0,3.0,0.8,0.0,0.5,0.0,3.0
2023-10-16,Belgium,Sweden,1.0,1.0,UEFA Euro qualification,Brussels,Belgium,False,No shootout,No shootout,13.0,6.0,Casa,91.2,Fora,38.1,-31.0,3.0,0.0,2.0,0.6,0.5,0.5,3.0
2023-10-16,Iceland,Liechtenstein,4.0,0.0,UEFA Euro qualification,Reykjavík,Iceland,False,No shootout,No shootout,4.0,0.0,Casa,39.4,Fora,4.8,0.0,9.0,0.0,-0.6,-1.8,0.5,0.5,3.0
2023-10-16,Bosnia and Herzegovina,Portugal,0.0,5.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,No shootout,No shootout,6.0,15.0,Casa,54.0,Fora,69.8,0.0,0.0,3.0,-0.6,3.0,0.0,0.5,3.0
2023-10-16,Gibraltar,Republic of Ireland,0.0,4.0,UEFA Euro qualification,Faro-Loulé,Portugal,True,No shootout,No shootout,0.0,3.0,Neutro,0.0,Neutro,33.3,33.0,0.0,9.0,-3.4,-0.6,0.5,0.0,3.0
2023-10-17,Paraguay,Bolivia,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,No shootout,No shootout,4.0,0.0,Casa,36.7,Fora,6.1,0.0,4.0,4.0,-0.4,-3.0,0.0,0.5,3.0
2023-10-17,Uruguay,Brazil,2.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,No shootout,No shootout,7.0,11.0,Casa,66.7,Fora,80.0,0.0,0.0,6.0,0.2,1.6,0.0,0.5,3.0
2023-10-17,Peru,Argentina,0.0,2.0,FIFA World Cup qualification,Lima,Peru,False,No shootout,No shootout,5.0,13.0,Casa,46.7,Fora,72.7,0.0,0.0,6.0,-0.2,1.6,0.667,1.0,3.0
2023-10-17,Bhutan,Hong Kong,2.0,0.0,FIFA World Cup qualification,Thimphu,Bhutan,False,No shootout,No shootout,3.0,9.0,Casa,100.0,Fora,6.7,0.0,0.0,3.0,-2.67,0.0,0.5,0.5,3.0
2023-10-17,Taiwan,Timor-Leste,3.0,0.0,FIFA World Cup qualification,Kaohsiung,Taiwan,False,No shootout,No shootout,3.0,0.0,Casa,25.0,Fora,0.0,0.0,3.0,0.0,-1.0,-4.67,0.5,0.5,3.0
2023-10-17,Bangladesh,Maldives,2.0,1.0,FIFA World Cup qualification,Dhaka,Bangladesh,False,No shootout,No shootout,1.0,5.0,Casa,16.7,Fora,50.0,0.0,1.0,1.0,-1.8,-1.2,0.5,0.5,3.0
2023-10-17,Sri Lanka,Yemen,1.0,1.0,FIFA World Cup qualification,Colombo,Sri Lanka,False,No shootout,No shootout,0.0,4.0,Casa,25.0,Fora,8.3,0.0,0.0,3.0,-2.8,-1.4,0.5,0.5,3.0
2023-10-17,Macau,Myanmar,0.0,0.0,FIFA World Cup qualification,Taipa,Macau,False,No shootout,No shootout,3.0,3.0,Casa,100.0,Fora,0.0,0.0,0.0,3.0,-2.0,-2.0,0.5,0.5,3.0
2023-10-17,Laos,Nepal,0.0,1.0,FIFA World Cup qualification,Vientiane,Laos,False,No shootout,No shootout,2.0,1.0,Casa,0.0,Fora,20.0,0.0,1.0,1.0,-0.33,-3.0,0.5,0.5,3.0
2023-10-17,Guam,Singapore,0.0,1.0,FIFA World Cup qualification,Dededo,Guam,False,No shootout,No shootout,0.0,6.0,Casa,33.3,Fora,0.0,0.0,0.0,3.0,-1.8,0.0,0.5,0.5,3.0
2023-10-17,Brunei,Indonesia,0.0,6.0,FIFA World Cup qualification,Bandar Seri Begawan,Brunei,False,No shootout,No shootout,3.0,12.0,Casa,100.0,Fora,25.0,0.0,0.0,3.0,-2.33,3.2,0.5,0.5,3.0
2023-10-17,Ecuador,Colombia,0.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,No shootout,No shootout,7.0,11.0,Casa,70.0,Fora,33.3,0.0,4.0,4.0,0.0,1.0,0.5,0.333,3.0
2023-10-17,Pakistan,Cambodia,1.0,0.0,FIFA World Cup qualification,Islamabad,Pakistan,False,No shootout,No shootout,1.0,5.0,Casa,0.0,Fora,0.0,0.0,1.0,7.0,-1.0,-0.8,0.5,0.5,3.0
2023-10-17,Venezuela,Chile,3.0,0.0,FIFA World Cup qualification,Maturín,Venezuela,False,No shootout,No shootout,4.0,4.0,Casa,43.3,Fora,24.2,0.0,3.0,3.0,-0.8,-1.2,0.5,1.0,3.0
2023-10-17,Mongolia,Afghanistan,0.0,1.0,FIFA World Cup qualification,Ulaanbaatar,Mongolia,False,No shootout,No shootout,6.0,5.0,Casa,42.9,Fora,0.0,0.0,0.0,3.0,0.0,-0.2,0.5,0.5,3.0
2023-10-17,Guyana,Puerto Rico,3.0,1.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True,No shootout,No shootout,10.0,7.0,Neutro,33.3,Neutro,46.7,0.0,3.0,3.0,1.0,1.2,1.0,1.0,2.0
2023-10-17,Antigua and Barbuda,Bahamas,2.0,2.0,CONCACAF Nations League,Piggotts,Antigua and Barbuda,False,No shootout,No shootout,3.0,1.0,Casa,50.0,Fora,4.8,0.0,6.0,0.0,-2.4,-2.4,0.5,0.5,2.0
2023-10-17,Bermuda,Belize,1.0,1.0,CONCACAF Nations League,Devonshire Parish,Bermuda,False,No shootout,No shootout,4.0,3.0,Casa,38.1,Fora,18.2,0.0,3.0,0.0,-0.8,-0.6,0.5,0.5,2.0
2023-10-17,Curaçao,Trinidad and Tobago,5.0,3.0,CONCACAF Nations League,Willemstad,Curaçao,False,No shootout,No shootout,1.0,9.0,Casa,46.7,Fora,40.0,0.0,0.0,3.0,-1.0,-1.2,0.0,1.0,2.0
2023-10-17,Panama,Guatemala,3.0,0.0,CONCACAF Nations League,Panama City,Panama,False,No shootout,No shootout,8.0,7.0,Casa,73.3,Fora,52.4,0.0,1.0,1.0,0.6,0.2,1.0,0.0,2.0
2023-10-17,El Salvador,Martinique,0.0,0.0,CONCACAF Nations League,San Salvador,El Salvador,False,No shootout,No shootout,2.0,6.0,Casa,63.0,Fora,29.2,0.0,0.0,6.0,-0.8,-0.8,0.5,0.5,2.0
2023-10-17,San Marino,Denmark,1.0,2.0,UEFA Euro qualification,Serravalle,San Marino,False,No shootout,No shootout,0.0,13.0,Casa,1.9,Fora,60.3,0.0,0.0,3.0,-4.0,1.6,0.5,0.5,3.0
2023-10-17,Northern Ireland,Slovenia,0.0,1.0,UEFA Euro qualification,Belfast,Northern Ireland,False,No shootout,No shootout,3.0,10.0,Casa,35.0,Fora,36.4,0.0,0.0,3.0,-0.4,1.4,1.0,0.5,3.0
2023-10-17,Finland,Kazakhstan,1.0,2.0,UEFA Euro qualification,Helsinki,Finland,False,No shootout,No shootout,9.0,9.0,Casa,66.7,Fora,33.3,0.0,9.0,0.0,1.0,0.4,0.5,1.0,3.0
2023-10-17,Lithuania,Hungary,2.0,2.0,UEFA Euro qualification,Kaunas,Lithuania,False,No shootout,No shootout,5.0,13.0,Casa,15.0,Fora,53.0,0.0,0.0,3.0,-0.4,1.4,0.5,0.5,3.0
2023-10-17,Serbia,Montenegro,3.0,1.0,UEFA Euro qualification,Belgrade,Serbia,False,No shootout,No shootout,7.0,8.0,Casa,63.3,Fora,43.9,-34.0,9.0,0.0,0.4,0.0,0.0,0.5,3.0
2023-10-17,Malta,Ukraine,1.0,3.0,UEFA Euro qualification,Ta' Qali,Malta,False,No shootout,No shootout,0.0,10.0,Casa,25.4,Fora,47.0,0.0,0.0,3.0,-2.6,0.6,0.5,0.5,3.0
2023-10-17,England,Italy,3.0,1.0,UEFA Euro qualification,London,England,False,No shootout,No shootout,13.0,10.0,Casa,74.7,Fora,71.4,35.0,5.0,5.0,2.8,1.0,0.5,1.0,3.0
2023-10-17,Morocco,Liberia,3.0,0.0,African Cup of Nations qualification,Agadir,Morocco,False,No shootout,No shootout,4.0,4.0,Casa,95.6,Fora,4.2,-81.0,3.0,0.0,-0.6,-0.6,0.5,0.0,2.5
2023-10-17,Cayman Islands,United States Virgin Islands,2.0,1.0,CONCACAF Nations League,George Town,Cayman Islands,False,No shootout,No shootout,2.0,1.0,Casa,45.8,Fora,14.3,33.0,7.0,1.0,-1.6,-1.2,0.5,0.5,2.0
2023-11-12,Kosovo,Israel,1.0,0.0,UEFA Euro qualification,Pristina,Kosovo,False,No shootout,No shootout,5.0,10.0,Casa,48.3,Fora,31.7,-30.0,1.0,1.0,0.0,0.0,0.5,0.0,3.0
2023-11-15,Israel,Switzerland,1.0,1.0,UEFA Euro qualification,Felcsút,Hungary,True,No shootout,No shootout,10.0,9.0,Neutro,100.0,Neutro,55.6,-28.0,0.0,3.0,0.4,0.8,0.0,0.333,3.0
2023-11-15,Equatorial Guinea,Namibia,0.0,3.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,No shootout,No shootout,13.0,5.0,Casa,76.9,Fora,46.7,-78.0,0.0,0.0,1.2,-0.2,1.0,0.5,3.0
2023-11-15,Ethiopia,Sierra Leone,0.0,0.0,FIFA World Cup qualification,El Jadida,Morocco,True,No shootout,No shootout,4.0,5.0,Neutro,28.6,Neutro,41.7,3.0,0.0,0.0,-0.4,0.0,0.5,0.5,3.0
2023-11-15,DR Congo,Mauritania,2.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,No shootout,No shootout,10.0,8.0,Casa,57.6,Fora,18.5,0.0,4.0,1.0,1.0,0.4,0.0,0.5,3.0
2023-11-15,Rwanda,Zimbabwe,0.0,0.0,FIFA World Cup qualification,Butare,Rwanda,False,No shootout,No shootout,3.0,4.0,Casa,30.8,Fora,33.3,-599.0,0.0,0.0,-0.6,-0.4,0.5,0.5,3.0
2023-11-16,Sint Maarten,Guadeloupe,0.0,2.0,CONCACAF Nations League,Bridgetown,Barbados,True,No shootout,No shootout,3.0,9.0,Neutro,33.3,Neutro,56.4,0.0,0.0,9.0,-2.2,1.0,0.5,1.0,2.0
2023-11-16,Saint Kitts and Nevis,Saint Lucia,0.0,0.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,False,No shootout,No shootout,3.0,9.0,Casa,36.4,Fora,45.8,0.0,0.0,3.0,-1.6,0.6,1.0,0.5,2.0
2023-11-16,United States Virgin Islands,Aruba,1.0,4.0,CONCACAF Nations League,Saint Croix,United States Virgin Islands,False,No shootout,No shootout,1.0,9.0,Casa,14.8,Fora,22.2,-3.0,0.0,3.0,-1.0,0.6,0.5,0.5,2.0
2023-11-16,British Virgin Islands,Dominica,1.0,2.0,CONCACAF Nations League,Road Town,British Virgin Islands,False,No shootout,No shootout,5.0,5.0,Casa,44.4,Fora,16.7,-4.0,1.0,1.0,-1.2,0.0,0.5,0.5,2.0
2023-11-16,United States,Trinidad and Tobago,3.0,0.0,CONCACAF Nations League,Austin,United States,False,No shootout,No shootout,9.0,9.0,Casa,88.5,Fora,36.4,97.0,6.0,0.0,2.4,-1.0,0.5,1.0,2.0
2023-11-16,Bolivia,Peru,2.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,False,No shootout,No shootout,0.0,2.0,Casa,39.4,Fora,24.4,0.0,3.0,6.0,-2.6,-1.0,0.5,0.667,3.0
2023-11-16,Venezuela,Ecuador,0.0,0.0,FIFA World Cup qualification,Maturín,Venezuela,False,No shootout,No shootout,7.0,7.0,Casa,48.5,Fora,38.5,0.0,4.0,4.0,0.4,0.0,0.5,0.5,3.0
2023-11-16,Colombia,Brazil,2.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False,No shootout,No shootout,9.0,8.0,Casa,51.5,Fora,72.7,0.0,1.0,7.0,0.4,0.6,0.333,0.5,3.0
2023-11-16,Argentina,Uruguay,0.0,2.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,No shootout,No shootout,13.0,10.0,Casa,81.8,Fora,36.4,0.0,9.0,0.0,1.4,1.0,1.0,0.0,3.0
2023-11-16,Costa Rica,Panama,0.0,3.0,CONCACAF Nations League,San José,Costa Rica,False,No shootout,No shootout,4.0,10.0,Casa,63.6,Fora,39.6,101.0,4.0,10.0,-0.4,1.2,0.0,1.0,2.0
2023-11-16,Turkmenistan,Uzbekistan,1.0,3.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,No shootout,No shootout,6.0,12.0,Casa,66.7,Fora,33.3,0.0,0.0,3.0,-1.2,1.4,0.5,0.0,3.0
2023-11-16,Kuwait,India,0.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,No shootout,No shootout,7.0,13.0,Casa,48.1,Fora,8.3,0.0,0.0,0.0,0.0,1.8,0.5,0.5,3.0
2023-11-16,Japan,Myanmar,5.0,0.0,FIFA World Cup qualification,Suita,Japan,False,No shootout,No shootout,8.0,4.0,Casa,83.3,Fora,6.7,316.0,6.0,0.0,0.2,-1.2,0.0,0.5,3.0
2023-11-16,Syria,North Korea,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,True,No shootout,No shootout,4.0,8.0,Neutro,48.9,Neutro,0.0,-861.0,0.0,0.0,-0.8,0.2,0.5,0.5,3.0
2023-11-16,Thailand,China PR,1.0,2.0,FIFA World Cup qualification,Bangkok,Thailand,False,No shootout,No shootout,6.0,2.0,Casa,66.7,Fora,22.2,-77.0,0.0,3.0,0.0,-1.2,0.5,0.5,3.0
2023-11-16,South Korea,Singapore,5.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,No shootout,No shootout,4.0,9.0,Casa,92.6,Fora,25.0,316.0,0.0,0.0,-0.8,0.8,0.5,0.5,3.0
2023-11-16,Oman,Taiwan,3.0,0.0,FIFA World Cup qualification,Muscat,Oman,False,No shootout,No shootout,7.0,6.0,Casa,66.7,Fora,0.0,567.0,0.0,0.0,0.2,0.4,0.5,0.5,3.0
2023-11-16,Malaysia,Kyrgyzstan,4.0,3.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,No shootout,No shootout,9.0,10.0,Casa,75.0,Fora,25.0,0.0,0.0,0.0,0.8,1.2,0.5,0.5,3.0
2023-11-16,Iran,Hong Kong,4.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,No shootout,No shootout,6.0,9.0,Casa,91.7,Fora,5.6,322.0,6.0,0.0,-0.6,0.4,0.5,0.5,3.0
2023-11-16,Chile,Paraguay,0.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,No shootout,No shootout,4.0,4.0,Casa,45.5,Fora,19.4,0.0,6.0,3.0,-1.0,-0.6,1.0,0.0,3.0
2023-11-16,Tajikistan,Jordan,1.0,1.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,No shootout,No shootout,10.0,10.0,Casa,66.7,Fora,77.8,0.0,0.0,0.0,1.2,1.0,0.5,0.0,3.0
2023-11-16,Qatar,Afghanistan,8.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,No shootout,No shootout,4.0,7.0,Casa,59.3,Fora,25.0,101.0,6.0,0.0,-1.2,0.0,0.5,0.5,3.0
2023-11-16,Iraq,Indonesia,5.0,1.0,FIFA World Cup qualification,Basra,Iraq,False,No shootout,No shootout,5.0,12.0,Casa,100.0,Fora,40.0,567.0,0.0,0.0,-0.6,3.8,0.5,0.5,3.0
2023-11-16,Montenegro,Lithuania,2.0,0.0,UEFA Euro qualification,Podgorica,Montenegro,False,No shootout,No shootout,5.0,5.0,Casa,38.1,Fora,15.0,0.0,7.0,1.0,-0.6,-0.4,0.5,0.5,3.0
2023-11-16,Saudi Arabia,Pakistan,4.0,0.0,FIFA World Cup qualification,Al Hofuf,Saudi Arabia,False,No shootout,No shootout,7.0,4.0,Casa,100.0,Fora,16.7,321.0,0.0,0.0,-0.2,-0.5,0.5,0.5,3.0
2023-11-16,United Arab Emirates,Nepal,4.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,No shootout,No shootout,6.0,4.0,Casa,70.8,Fora,33.3,497.0,0.0,0.0,0.0,-2.2,0.5,0.5,3.0
2023-11-16,Yemen,Bahrain,0.0,2.0,FIFA World Cup qualification,Abha,Saudi Arabia,True,No shootout,No shootout,5.0,12.0,Neutro,24.2,Neutro,55.6,-490.0,0.0,0.0,-0.8,1.0,0.5,0.5,3.0
2023-11-16,Lebanon,Palestine,0.0,0.0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,No shootout,No shootout,1.0,15.0,Neutro,47.6,Neutro,58.3,77.0,0.0,0.0,-1.4,3.4,0.5,0.5,3.0
2023-11-16,Australia,Bangladesh,7.0,0.0,FIFA World Cup qualification,Melbourne,Australia,False,No shootout,No shootout,7.0,4.0,Casa,58.3,Fora,27.8,318.0,0.0,0.0,-0.4,-1.0,1.0,0.5,3.0
2023-11-16,Egypt,Djibouti,6.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,No shootout,No shootout,12.0,0.0,Casa,90.2,Fora,16.7,-530.0,0.0,0.0,1.2,-2.8,0.5,0.0,3.0
2023-11-16,Philippines,Vietnam,0.0,2.0,FIFA World Cup qualification,Manila,Philippines,False,No shootout,No shootout,8.0,4.0,Casa,16.7,Fora,23.8,-77.0,0.0,0.0,0.0,-0.8,0.5,1.0,3.0
2023-11-16,Nigeria,Lesotho,1.0,1.0,FIFA World Cup qualification,Uyo,Nigeria,False,No shootout,No shootout,12.0,1.0,Casa,66.7,Fora,11.1,-1.0,6.0,0.0,3.4,-1.2,0.5,0.5,3.0
2023-11-16,Cape Verde,Angola,0.0,0.0,FIFA World Cup qualification,Praia,Cape Verde,False,No shootout,No shootout,10.0,6.0,Casa,63.3,Fora,27.3,-3.0,0.0,0.0,0.8,0.0,0.5,0.5,3.0
2023-11-16,Burundi,Gambia,3.0,2.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,True,No shootout,No shootout,4.0,7.0,Neutro,22.2,Neutro,80.0,-2.0,0.0,0.0,-0.8,-0.2,0.0,1.0,3.0
2023-11-16,Gabon,Kenya,2.0,1.0,FIFA World Cup qualification,Franceville,Gabon,False,No shootout,No shootout,4.0,5.0,Casa,66.7,Fora,33.3,-663.0,0.0,0.0,-0.6,-1.0,0.0,0.5,3.0
2023-11-16,Sudan,Togo,1.0,1.0,FIFA World Cup qualification,Benghazi,Libya,True,No shootout,No shootout,6.0,7.0,Neutro,19.0,Neutro,50.0,1.0,0.0,0.0,-0.8,0.0,0.5,0.5,3.0
2023-11-16,Algeria,Somalia,3.0,1.0,FIFA World Cup qualification,Algiers,Algeria,False,No shootout,No shootout,13.0,3.0,Casa,75.0,Fora,0.0,-529.0,0.0,0.0,1.0,-1.25,1.0,0.5,3.0
2023-11-16,Cyprus,Spain,1.0,3.0,UEFA Euro qualification,Limassol,Cyprus,False,No shootout,No shootout,0.0,13.0,Casa,33.3,Fora,65.1,0.0,0.0,3.0,-3.8,3.0,0.5,0.5,3.0
2023-11-16,Georgia,Scotland,2.0,2.0,UEFA Euro qualification,Tbilisi,Georgia,False,No shootout,No shootout,6.0,12.0,Casa,50.0,Fora,50.0,-3.0,0.0,3.0,-0.8,1.2,0.5,1.0,3.0
2023-11-16,Estonia,Austria,0.0,2.0,UEFA Euro qualification,Tallinn,Estonia,False,No shootout,No shootout,1.0,10.0,Casa,22.8,Fora,52.2,3.0,0.0,3.0,-3.0,0.8,0.5,0.5,3.0
2023-11-16,Azerbaijan,Sweden,3.0,0.0,UEFA Euro qualification,Baku,Azerbaijan,False,No shootout,No shootout,4.0,7.0,Casa,24.1,Fora,37.9,0.0,0.0,3.0,-1.0,1.2,0.5,0.5,3.0
2023-11-16,Bulgaria,Hungary,2.0,2.0,UEFA Euro qualification,Sofia,Bulgaria,False,No shootout,No shootout,2.0,11.0,Casa,36.5,Fora,52.2,3.0,0.0,6.0,-1.2,0.8,0.5,0.5,3.0
2023-11-16,Liechtenstein,Portugal,0.0,2.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,No shootout,No shootout,0.0,15.0,Casa,10.0,Fora,71.2,0.0,0.0,3.0,-2.2,3.4,0.5,0.5,3.0
2023-11-16,Luxembourg,Bosnia and Herzegovina,4.0,1.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,No shootout,No shootout,7.0,6.0,Casa,41.3,Fora,30.2,0.0,3.0,0.0,-1.2,-1.0,0.5,0.0,3.0
2023-11-16,Slovakia,Iceland,4.0,2.0,UEFA Euro qualification,Bratislava,Slovakia,False,No shootout,No shootout,9.0,7.0,Casa,46.0,Fora,25.4,0.0,3.0,0.0,0.6,0.4,1.0,0.5,3.0
2023-11-16,Botswana,Mozambique,2.0,3.0,FIFA World Cup qualification,Francistown,Botswana,False,No shootout,No shootout,4.0,9.0,Casa,33.3,Fora,36.7,-3.0,0.0,0.0,-1.0,-0.2,0.5,0.5,3.0
2023-11-17,Tunisia,São Tomé and Príncipe,4.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,No shootout,No shootout,12.0,1.0,Casa,94.4,Fora,13.3,3.0,0.0,0.0,1.4,-3.8,1.0,0.5,3.0
2023-11-17,Belize,French Guiana,1.0,0.0,CONCACAF Nations League,Belmopan,Belize,False,No shootout,No shootout,4.0,8.0,Casa,33.3,Fora,40.0,-1.0,7.0,7.0,-0.4,0.4,0.5,0.0,2.0
2023-11-17,Burkina Faso,Guinea-Bissau,1.0,1.0,FIFA World Cup qualification,Marrakech,Morocco,True,No shootout,No shootout,8.0,10.0,Neutro,71.1,Neutro,26.7,3.0,0.0,0.0,0.2,0.4,0.5,0.5,3.0
2023-11-17,Barbados,Nicaragua,0.0,4.0,CONCACAF Nations League,Bridgetown,Barbados,False,No shootout,No shootout,3.0,13.0,Casa,50.0,Fora,56.7,0.0,0.0,6.0,-2.4,2.4,0.5,0.5,2.0
2023-11-17,Eswatini,Libya,0.0,1.0,FIFA World Cup qualification,Mbombela,South Africa,True,No shootout,No shootout,2.0,1.0,Neutro,38.9,Neutro,25.0,-2.0,0.0,0.0,-1.0,-1.4,0.5,0.5,3.0
2023-11-17,Zambia,Congo,4.0,2.0,FIFA World Cup qualification,Ndola,Zambia,False,No shootout,No shootout,13.0,7.0,Casa,69.7,Fora,8.3,1.0,0.0,0.0,1.6,-0.2,0.5,0.5,3.0
2023-11-17,Ivory Coast,Seychelles,9.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,No shootout,No shootout,10.0,1.0,Casa,100.0,Fora,0.0,-531.0,0.0,0.0,0.4,-2.2,0.0,0.5,3.0
2023-11-17,Guinea,Uganda,2.0,1.0,FIFA World Cup qualification,Berkane,Morocco,True,No shootout,No shootout,10.0,7.0,Neutro,44.4,Neutro,29.2,-2.0,0.0,0.0,0.6,0.2,0.5,0.5,3.0
2023-11-17,Montserrat,Dominican Republic,2.0,1.0,CONCACAF Nations League,Lookout,Montserrat,False,No shootout,No shootout,4.0,12.0,Casa,38.9,Fora,25.9,0.0,4.0,4.0,-1.6,2.2,0.5,0.5,2.0
2023-11-17,Cameroon,Mauritius,3.0,0.0,FIFA World Cup qualification,Douala,Cameroon,False,No shootout,No shootout,8.0,4.0,Casa,72.2,Fora,0.0,-534.0,0.0,0.0,0.6,-0.4,0.5,0.5,3.0
2023-11-17,Liberia,Malawi,0.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,False,No shootout,No shootout,4.0,2.0,Casa,72.2,Fora,3.7,-38.0,0.0,0.0,-0.8,-1.4,0.0,0.5,3.0
2023-11-17,Bermuda,Saint Vincent and the Grenadines,3.0,1.0,CONCACAF Nations League,Devonshire Parish,Bermuda,False,No shootout,No shootout,5.0,7.0,Casa,37.5,Fora,30.3,-1.0,0.0,3.0,-0.4,-0.4,0.5,0.5,2.0
2023-11-17,Comoros,Central African Republic,4.0,2.0,FIFA World Cup qualification,Moroni,Comoros,False,No shootout,No shootout,4.0,7.0,Casa,50.0,Fora,24.2,-2.0,0.0,0.0,-0.8,0.6,0.5,0.5,3.0
2023-11-17,Mali,Chad,3.0,1.0,FIFA World Cup qualification,Bamako,Mali,False,No shootout,No shootout,12.0,2.0,Casa,74.1,Fora,6.7,-528.0,6.0,0.0,1.8,-1.4,0.0,1.0,3.0
2023-11-17,England,Malta,2.0,0.0,UEFA Euro qualification,London,England,False,No shootout,No shootout,13.0,0.0,Casa,75.6,Fora,16.7,0.0,3.0,0.0,3.0,-2.6,0.5,0.5,3.0
2023-11-17,Moldova,Albania,1.0,1.0,UEFA Euro qualification,Chișinău,Moldova,False,No shootout,No shootout,8.0,13.0,Casa,30.3,Fora,41.7,-3.0,0.0,9.0,0.0,1.8,0.0,0.5,3.0
2023-11-17,Finland,Northern Ireland,4.0,0.0,UEFA Euro qualification,Helsinki,Finland,False,No shootout,No shootout,6.0,3.0,Casa,63.6,Fora,23.8,0.0,3.0,0.0,0.4,-0.4,0.5,1.0,3.0
2023-11-17,Italy,North Macedonia,5.0,2.0,UEFA Euro qualification,Rome,Italy,False,No shootout,No shootout,10.0,4.0,Casa,70.5,Fora,50.0,-3.0,1.0,4.0,0.8,-1.6,1.0,0.5,3.0
2023-11-17,Kazakhstan,San Marino,3.0,1.0,UEFA Euro qualification,Astana,Kazakhstan,False,No shootout,No shootout,9.0,0.0,Casa,39.1,Fora,1.6,0.0,9.0,0.0,0.0,-3.6,1.0,0.5,3.0
2023-11-17,Ghana,Madagascar,1.0,0.0,FIFA World Cup qualification,Kumasi,Ghana,False,No shootout,No shootout,8.0,3.0,Casa,93.9,Fora,23.3,0.0,4.0,1.0,0.0,-1.0,0.0,1.0,3.0
2023-11-17,Honduras,Mexico,2.0,0.0,CONCACAF Nations League,Tegucigalpa,Honduras,False,No shootout,No shootout,10.0,12.0,Casa,41.0,Fora,57.8,-91.0,0.0,12.0,1.6,1.4,1.0,1.0,2.0
2023-11-17,Poland,Czech Republic,1.0,1.0,UEFA Euro qualification,Warsaw,Poland,False,No shootout,No shootout,7.0,8.0,Casa,60.6,Fora,31.7,0.0,0.0,3.0,0.2,0.2,0.5,0.5,3.0
2023-11-17,Denmark,Slovenia,2.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,No shootout,No shootout,13.0,13.0,Casa,75.0,Fora,39.1,0.0,1.0,1.0,1.6,2.0,0.5,0.5,3.0
